File Name, Source/Story,",Raw Sentence,",Components,Compound Word,Tag,Position,",Clean Context,",",Total No Of Compounds",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ""??? <?-?????>Tn <?-?????>Tn ?? ???? ???? ?????????  ??? ?????????? ?????? ?? ????? ???? ???? <??-?????????>T6 ??????? "", ", ?-????? , ? , Tn ,18,", ""??? ?-????? ?-????? ?? ???? ???? ?????????  ??? ?????????? ?????? ?? ????? ???? ???? ??-????????? ??????? "", ",", 3, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ""??? <?-?????>Tn <?-?????>Tn ?? ???? ???? ?????????  ??? ?????????? ?????? ?? ????? ???? ???? <??-?????????>T6 ??????? "", ", ??-????????? , ? , T6 ,96,", ""??? ?-????? ?-????? ?? ???? ???? ?????????  ??? ?????????? ?????? ?? ????? ???? ???? ??-????????? ??????? "", ",", 3, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ???? ??? <???????-????????>T3 ??? ?????? ??? ??????, ", ???????-???????? , ? , T3 ,11,",  ???? ??? ???????-???????? ??? ?????? ??? ??????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  <??????-????????>T6 <??-???????>ds ??????? ? ????? ?????, ", ??????-???????? , ? , T6 ,2,",  ??????-???????? ??-??????? ??????? ? ????? ?????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  <??????-????????>T6 <??-???????>ds ??????? ? ????? ?????, ", ??-??????? , ? , ds ,22,",  ??????-???????? ??-??????? ??????? ? ????? ?????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ?????? ????? ???? ??????? <??-???????>T6 ??????, ", ??-??????? , ? , T6 ,28,",  ?????? ????? ???? ??????? ??-??????? ??????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ???? <???-???????>Di ?????? <???-???????>Di ??, ", ???-??????? , ? , Di ,7,",  ???? ???-??????? ?????? ???-??????? ??, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ???? <???-???????>Di ?????? <???-???????>Di ??, ", ???-??????? , ? , Di ,7,",  ???? ???-??????? ?????? ???-??????? ??, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  <???-??????>Bs3 ?? ???? ???? ????, ", ???-?????? , ? , Bs3 ,2,",  ???-?????? ?? ???? ???? ????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ????? ??? <???????-????>Bs6 <????-????>K1 ?? ?????????? ?????, ", ???????-???? , ? , Bs6 ,12,",  ????? ??? ???????-???? ????-???? ?? ?????????? ?????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ????? ??? <???????-????>Bs6 <????-????>K1 ?? ?????????? ?????, ", ????-???? , ? , K1 ,30,",  ????? ??? ???????-???? ????-???? ?? ?????????? ?????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ?????? <??-???????>:T6 ????????, ", ??-??????? , ? , T6 ,9,",  ?????? ??-???????: ????????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ??? ??????? ?????? <?????-????>T6, ", ?????-???? , ? , T6 ,20,", ??? ??????? ?????? ?????-????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", <?????-?????>Bs6 ? ??? ?????  ??????? , ", ?????-????? , ? , Bs6 ,1,", ?????-????? ? ??? ?????  ??????? , ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ??????? <????-??????>T6 ????????, ", ????-?????? , ? , T6 ,10,",  ??????? ????-?????? ????????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  <?-???>BvS <???-????????>Di ??????? ????????, ", ?-??? , ? , BvS ,2,",  ?-??? ???-???????? ??????? ????????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  <?-???>BvS <???-????????>Di ??????? ????????, ", ???-???????? , ? , Di ,13,",  ?-??? ???-???????? ??????? ????????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ??????? <???-????????>Di ???????, ", ???-???????? , ? , Di ,10,",  ??????? ???-???????? ???????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ?? ???????? <????-???????>T6 ???????? ??????, ", ????-??????? , ? , T6 ,14,",  ?? ???????? ????-??????? ???????? ??????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ???? ???????? <?????-????>T6 ????, ", ?????-???? , ? , T6 ,16,",  ???? ???????? ?????-???? ????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ??? ?? ????? ?????? <????-????>K7 ???????, ??????? ? ???? <????-??????>K7, ", ????-???? , ? , K7 ,22,",  ??? ?? ????? ?????? ????-???? ???????, ??????? ? ???? ????-??????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ??? ?? ????? ?????? <????-????>K7 ???????, ??????? ? ???? <????-??????>K7, ", ????-?????? , ? , K7 ,60,",  ??? ?? ????? ?????? ????-???? ???????, ??????? ? ???? ????-??????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ??? ???????? <???-????????>Di ???????? ???????, ", ???-???????? , ? , Di ,15,",  ??? ???????? ???-???????? ???????? ???????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ???? <?????-??????????????>K1 ???????? ?? ? ?????? , ", ?????-?????????????? , ? , K1 ,6,", ???? ?????-?????????????? ???????? ?? ? ?????? , ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ?? ???? ??????? ???? <??-???????>K1 ?????? , ", ??-??????? , ? , K1 ,22,", ?? ???? ??????? ???? ??-??????? ?????? , ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", <???-?????????>T3 ????  ??????? ??? ???? , ", ???-????????? , ? , T3 ,1,", ???-????????? ????  ??????? ??? ???? , ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ?? ???? ?????????? ????? ???????? <????-?????>Bs6 , ", ????-????? , ? , Bs6 ,35,", ?? ???? ?????????? ????? ???????? ????-????? , ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ???? <?????-???????>T6 ?? ????????? ??? ?? ?????  , ", ?????-??????? , ? , T6 ,6,", ???? ?????-??????? ?? ????????? ??? ?? ?????  , ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ???? <??-????>K1 ????? ??????? ????? ? ?? ????? , ", ??-???? , ? , K1 ,6,", ???? ??-???? ????? ??????? ????? ? ?? ????? , ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ??????? ???? ???????? <??????-???????>T6 ????? , ", ??????-??????? , ? , T6 ,23,", ??????? ???? ???????? ??????-??????? ????? , ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ???? ????? ?? ?????? ????? <???-???????>T6 , ", ???-??????? , ? , T6 ,28,", ???? ????? ?? ?????? ????? ???-??????? , ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ?????? <?-?????>BvS ???? ??????????? ????? , ", ?-????? , ? , BvS ,8,", ?????? ?-????? ???? ??????????? ????? , ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ??? <?????-???????????>T3 ???????????? <???-??????>T6 , ", ?????-??????????? , ? , T3 ,5,", ??? ?????-??????????? ???????????? ???-?????? , ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ??? <?????-???????????>T3 ???????????? <???-??????>T6 , ", ???-?????? , ? , T6 ,40,", ??? ?????-??????????? ???????????? ???-?????? , ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ??? ???? <?-?????>Tn ??????? ????? <???????-???????>T6 , ", ?-????? , ? , Tn ,10,", ??? ???? ?-????? ??????? ????? ???????-??????? , ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ??? ???? <?-?????>Tn ??????? ????? <???????-???????>T6 , ", ???????-??????? , ? , T6 ,36,", ??? ???? ?-????? ??????? ????? ???????-??????? , ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ??????? ?????? ? ????????? <?????-?????>T6 , ", ?????-????? , ? , T6 ,28,", ??????? ?????? ? ????????? ?????-????? , ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ?? ?????? ? <?????-????>U <???-?????>U ?????????? , ", ?????-???? , ? , U ,13,", ?? ?????? ? ?????-???? ???-????? ?????????? , ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ?? ?????? ? <?????-????>U <???-?????>U ?????????? , ", ???-????? , ? , U ,27,", ?? ?????? ? ?????-???? ???-????? ?????????? , ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ? <???????-????>Tg ????? ?????? ????? ?????? , ", ???????-???? , ? , Tg ,3,", ? ???????-???? ????? ?????? ????? ?????? , ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ???? ? ?????? ????????? ????????? ???? ???? ?????? ????? ????? <????-???????>Bs3 ???? -, ", ????-??????? , ? , Bs3 ,65,",  ???? ? ?????? ????????? ????????? ???? ???? ?????? ????? ????? ????-??????? ???? -, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ???? ??? <????-???>Bs6 ????, ", ????-??? , ? , Bs6 ,11,",  ???? ??? ????-??? ????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ?? ????? ????? ??? ?? ??????? <????-?????>T6 , ", ????-????? , ? , T6 ,31,", ?? ????? ????? ??? ?? ??????? ????-????? , ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", <???????-?????>K1 ????????? ?????????????? ???? , ", ???????-????? , ? , K1 ,1,", ???????-????? ????????? ?????????????? ???? , ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ??? <?????-??????>K7 ??? ???????? ???? ??????? - ?? <?????-???!>K7 ???? ??????? ????? , ??? <???-?????????????>T6 ?????? ??????? ????, ", ?????-?????? , ? , K7 ,5,", ??? ?????-?????? ??? ???????? ???? ??????? - ?? ?????-???! ???? ??????? ????? , ??? ???-????????????? ?????? ??????? ????, ",", 3, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ??? <?????-??????>K7 ??? ???????? ???? ??????? - ?? <?????-???!>K7 ???? ??????? ????? , ??? <???-?????????????>T6 ?????? ??????? ????, ", ?????-???! , ? , K7 ,53,", ??? ?????-?????? ??? ???????? ???? ??????? - ?? ?????-???! ???? ??????? ????? , ??? ???-????????????? ?????? ??????? ????, ",", 3, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ??? <?????-??????>K7 ??? ???????? ???? ??????? - ?? <?????-???!>K7 ???? ??????? ????? , ??? <???-?????????????>T6 ?????? ??????? ????, ", ???-????????????? , ? , T6 ,93,", ??? ?????-?????? ??? ???????? ???? ??????? - ?? ?????-???! ???? ??????? ????? , ??? ???-????????????? ?????? ??????? ????, ",", 3, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ?????? ???? ??? ?????? <???-???????>Bs6 ?? ???????, ", ???-??????? , ? , Bs6 ,25,",  ?????? ???? ??? ?????? ???-??????? ?? ???????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ??????  <??-??????>K7 ?????, ", ??-?????? , ? , K7 ,10,",  ??????  ??-?????? ?????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ???? <????-??????>Di ???? ????? ?????????, ", ????-?????? , ? , Di ,7,",  ???? ????-?????? ???? ????? ?????????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ????????? <?????-??>Tm ???????, ", ?????-?? , ? , Tm ,11,", ????????? ?????-?? ???????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  <??-??????>T7 ????? ??????? ?????, ", ??-?????? , ? , T7 ,2,",  ??-?????? ????? ??????? ?????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  <???-???????>T6 ?????? ??????? ??????? ??? ?????? ??????????, ", ???-??????? , ? , T6 ,2,",  ???-??????? ?????? ??????? ??????? ??? ?????? ??????????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ??? <???-????????>Di ???? ? ???????? ?????????? ??????? ??????? <?????-????>T6 ? ???????? ??????? ?????? <???????-?????>K7 ??????????, ", ???-???????? , ? , Di ,6,",  ??? ???-???????? ???? ? ???????? ?????????? ??????? ??????? ?????-???? ? ???????? ??????? ?????? ???????-????? ??????????, ",", 3, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ??? <???-????????>Di ???? ? ???????? ?????????? ??????? ??????? <?????-????>T6 ? ???????? ??????? ?????? <???????-?????>K7 ??????????, ", ?????-???? , ? , T6 ,66,",  ??? ???-???????? ???? ? ???????? ?????????? ??????? ??????? ?????-???? ? ???????? ??????? ?????? ???????-????? ??????????, ",", 3, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ??? <???-????????>Di ???? ? ???????? ?????????? ??????? ??????? <?????-????>T6 ? ???????? ??????? ?????? <???????-?????>K7 ??????????, ", ???????-????? , ? , K7 ,107,",  ??? ???-???????? ???? ? ???????? ?????????? ??????? ??????? ?????-???? ? ???????? ??????? ?????? ???????-????? ??????????, ",", 3, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  <???-???????>T6 ???????? ?? ????? <?????-?????????>T7 ???????? ???????? ???????, ", ???-??????? , ? , T6 ,2,",  ???-??????? ???????? ?? ????? ?????-????????? ???????? ???????? ???????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  <???-???????>T6 ???????? ?? ????? <?????-?????????>T7 ???????? ???????? ???????, ", ?????-????????? , ? , T7 ,36,",  ???-??????? ???????? ?? ????? ?????-????????? ???????? ???????? ???????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ??????! ???? <?-??????>A1 ??????? <??????-??????>T6 ??????? <?????-??????>T6 , ", ?-?????? , ? , A1 ,14,", ??????! ???? ?-?????? ??????? ??????-?????? ??????? ?????-?????? , ",", 3, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ??????! ???? <?-??????>A1 ??????? <??????-??????>T6 ??????? <?????-??????>T6 , ", ??????-?????? , ? , T6 ,35,", ??????! ???? ?-?????? ??????? ??????-?????? ??????? ?????-?????? , ",", 3, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ??????! ???? <?-??????>A1 ??????? <??????-??????>T6 ??????? <?????-??????>T6 , ", ?????-?????? , ? , T6 ,61,", ??????! ???? ?-?????? ??????? ??????-?????? ??????? ?????-?????? , ",", 3, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", <????-????>T6 ?? <????-?????????>T3 ?????? <????????-<????-?????>K1>Bs6 , ", ????-???? , ? , T6 ,1,", ????-???? ?? ????-????????? ?????? ????????-????-????? , ",", 3, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", <????-????>T6 ?? <????-?????????>T3 ?????? <????????-<????-?????>K1>Bs6 , ", ????-????????? , ? , T3 ,18,", ????-???? ?? ????-????????? ?????? ????????-????-????? , ",", 3, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", <????-????>T6 ?? <????-?????????>T3 ?????? <????????-<????-?????>K1>Bs6 , ", ????????-????-????? , ? , K1 ,44,", ????-???? ?? ????-????????? ?????? ????????-????-????? , ",", 3, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ??? ?? <????-?????>T6 ????????? ????????, ", ????-????? , ? , T6 ,8,", ??? ?? ????-????? ????????? ????????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  <?????-???????>K7 ???????? ? ???????? <????-??????????>Di ?????? ??????? ????, ", ?????-??????? , ? , K7 ,2,",  ?????-??????? ???????? ? ???????? ????-?????????? ?????? ??????? ????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  <?????-???????>K7 ???????? ? ???????? <????-??????????>Di ?????? ??????? ????, ", ????-?????????? , ? , Di ,40,",  ?????-??????? ???????? ? ???????? ????-?????????? ?????? ??????? ????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ??? <????-????>ds ??????? <??????-????>T6 ?????? ??????, ", ????-???? , ? , ds ,6,",  ??? ????-???? ??????? ??????-???? ?????? ??????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ??? <????-????>ds ??????? <??????-????>T6 ?????? ??????, ", ??????-???? , ? , T6 ,28,",  ??? ????-???? ??????? ??????-???? ?????? ??????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ???????  <????????-????>K7 ?????? ? ???????? ??????? ????????? ??????, ", ????????-???? , ? , K7 ,11,",  ???????  ????????-???? ?????? ? ???????? ??????? ????????? ??????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  <????-????????>T6 ?? ?????????? ???????? ????????? ???? ??????? ?????? ???? -, ", ????-???????? , ? , T6 ,2,",  ????-???????? ?? ?????????? ???????? ????????? ???? ??????? ?????? ???? -, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ????? ?????? <?????-??????>Bs3 ???????????????? ????? ?? ????? , ", ?????-?????? , ? , Bs3 ,14,", ????? ?????? ?????-?????? ???????????????? ????? ?? ????? , ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ????? ????????? ???? <??-?????>Bs6 ?????????? ?????? ?? ???????? ?? , ", ??-????? , ? , Bs6 ,22,", ????? ????????? ???? ??-????? ?????????? ?????? ?? ???????? ?? , ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ??????? <?????????-????????>Bs3 , ", ?????????-???????? , ? , Bs3 ,10,",  ??????? ?????????-???????? , ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ??????? ???????? ?? <???-????>Bs6 ???? <??????-?????>Bs6 ???? ????????? , ", ???-???? , ? , Bs6 ,21,", ??????? ???????? ?? ???-???? ???? ??????-????? ???? ????????? , ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ??????? ???????? ?? <???-????>Bs6 ???? <??????-?????>Bs6 ???? ????????? , ", ??????-????? , ? , Bs6 ,40,", ??????? ???????? ?? ???-???? ???? ??????-????? ???? ????????? , ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ??????? <?????-??????>K7 ???????, ", ?????-?????? , ? , K7 ,9,", ??????? ?????-?????? ???????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ???? <????-???????>K7 ?????? ????? , ", ????-??????? , ? , K7 ,7,",  ???? ????-??????? ?????? ????? , ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ???? <???-??????>T6 ??????? ????????? ?????????????? ???????????, ", ???-?????? , ? , T6 ,7,",  ???? ???-?????? ??????? ????????? ?????????????? ???????????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  <??????-????>Bs6 ????? <????????-????>Bs6 ????????? ? ??????? ??????????, ", ??????-???? , ? , Bs6 ,2,",  ??????-???? ????? ????????-???? ????????? ? ??????? ??????????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  <??????-????>Bs6 ????? <????????-????>Bs6 ????????? ? ??????? ??????????, ", ????????-???? , ? , Bs6 ,25,",  ??????-???? ????? ????????-???? ????????? ? ??????? ??????????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  <????-????>Di ????????? ? ??????? ?????? ?????, ", ????-???? , ? , Di ,2,",  ????-???? ????????? ? ??????? ?????? ?????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ???? ???? ?????? <?-??????>BvS ????? ?????????, ", ?-?????? , ? , BvS ,19,",  ???? ???? ?????? ?-?????? ????? ?????????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ???? ? <????-?????-??????>Di <?????-?????>K1 ? ?????? ?????, ", ????-?????-?????? , ? , Di ,9,",  ???? ? ????-?????-?????? ?????-????? ? ?????? ?????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ???? ? <????-?????-??????>Di <?????-?????>K1 ? ?????? ?????, ", ?????-????? , ? , K1 ,31,",  ???? ? ????-?????-?????? ?????-????? ? ?????? ?????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  <?????-????????>K1 ?????, ", ?????-???????? , ? , K1 ,2,",  ?????-???????? ?????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ????? ??????? <????-????>Di ???????? ? <?????-???????>T3 <?????-????>T6 ?????????, ", ????-???? , ? , Di ,16,",  ????? ??????? ????-???? ???????? ? ?????-??????? ?????-???? ?????????, ",", 3, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ????? ??????? <????-????>Di ???????? ? <?????-???????>T3 <?????-????>T6 ?????????, ", ?????-??????? , ? , T3 ,41,",  ????? ??????? ????-???? ???????? ? ?????-??????? ?????-???? ?????????, ",", 3, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ????? ??????? <????-????>Di ???????? ? <?????-???????>T3 <?????-????>T6 ?????????, ", ?????-???? , ? , T6 ,59,",  ????? ??????? ????-???? ???????? ? ?????-??????? ?????-???? ?????????, ",", 3, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ????? ??? ?????? <????-???????>T3 ?????, ", ????-??????? , ? , T3 ,19,",  ????? ??? ?????? ????-??????? ?????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ????? ???????? ???? ???????? <?????-??????>Bs7 , ", ?????-?????? , ? , Bs7 ,30,", ????? ???????? ???? ???????? ?????-?????? , ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ????? ???? ???????? ???? <????-?????????>Bs7 , ", ????-????????? , ? , Bs7 ,26,", ????? ???? ???????? ???? ????-????????? , ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ?????????? ?? ??????? ????????? <?????-??????>Bs6 , ", ?????-?????? , ? , Bs6 ,33,", ?????????? ?? ??????? ????????? ?????-?????? , ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ????? ??????? ?????? <????-?????>K1 ?????????? ???????? ? ??????? ???????? ?????????, ", ????-????? , ? , K1 ,23,",  ????? ??????? ?????? ????-????? ?????????? ???????? ? ??????? ???????? ?????????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  ???? ????? ?? <?????-????????>T6 ?????????????, ", ?????-???????? , ? , T6 ,16,",  ???? ????? ?? ?????-???????? ?????????????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ???? <??????-???????>T6 ???????????, ", ??????-??????? , ? , T6 ,6,", ???? ??????-??????? ???????????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  <??-?????>T6 ????????? ?????, ", ??-????? , ? , T6 ,2,",  ??-????? ????????? ?????, ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  <????-????>K1 ???? ??????? ??????? ????????? ??????? ???????????? ? ???????? ?????????? <???-????????>Bs6 ?????????  ?????????? ? ??????, ", ????-???? , ? , K1 ,2,",  ????-???? ???? ??????? ??????? ????????? ??????? ???????????? ? ???????? ?????????? ???-???????? ?????????  ?????????? ? ??????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,",  <????-????>K1 ???? ??????? ??????? ????????? ??????? ???????????? ? ???????? ?????????? <???-????????>Bs6 ?????????  ?????????? ? ??????, ", ???-???????? , ? , Bs6 ,90,",  ????-???? ???? ??????? ??????? ????????? ??????? ???????????? ? ???????? ?????????? ???-???????? ?????????  ?????????? ? ??????, ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ????? <????-???????>T7 ? ?? ? ????? <????-???????>T6 , ", ????-??????? , ? , T7 ,7,", ????? ????-??????? ? ?? ? ????? ????-??????? , ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ????? <????-???????>T7 ? ?? ? ????? <????-???????>T6 , ", ????-??????? , ? , T6 ,37,", ????? ????-??????? ? ?? ? ????? ????-??????? , ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ?????? ?????? ? ??????? <???-?????>A1 <?????-???????>A1 , ", ???-????? , ? , A1 ,25,", ?????? ?????? ? ??????? ???-????? ?????-??????? , ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ?????? ?????? ? ??????? <???-?????>A1 <?????-???????>A1 , ", ?????-??????? , ? , A1 ,39,", ?????? ?????? ? ??????? ???-????? ?????-??????? , ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", <????????-????>Bs5 ????? ?????? ?? <???-?????>A1 , ", ????????-???? , ? , Bs5 ,1,", ????????-???? ????? ?????? ?? ???-????? , ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", <????????-????>Bs5 ????? ?????? ?? <???-?????>A1 , ", ???-????? , ? , A1 ,36,", ????????-???? ????? ?????? ?? ???-????? , ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ????? ????? <????-????>K1 ???? <?????-??????>Bs6 , ", ????-???? , ? , K1 ,13,", ????? ????? ????-???? ???? ?????-?????? , ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ????? ????? <????-????>K1 ???? <?????-??????>Bs6 , ", ?????-?????? , ? , Bs6 ,32,", ????? ????? ????-???? ???? ?????-?????? , ",", 2, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", <???????-??????>Bs6 ???? ???????? ?????????? , ", ???????-?????? , ? , Bs6 ,1,", ???????-?????? ???? ???????? ?????????? , ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", <???-????>Bs6 ???? ????? ???? ?????? ???????? , ", ???-???? , ? , Bs6 ,1,", ???-???? ???? ????? ???? ?????? ???????? , ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ????????? <???-?????>T3 ???????? ? ??????? , ", ???-????? , ? , T3 ,11,", ????????? ???-????? ???????? ? ??????? , ",", 1, ",,
balaramayanam_S.txt , Valmiki Ramayanam ,", ???????????????? <???-???????>T4 ????? , ", ???-??????? , ? , T4 ,18,", ???????????????? ???-??????? ????? , ",", 1, ",,
