Frequency,Query Word,Option A,Option B,Option C,Option D
'Not occuring', 'sammilita', 'saYcita', 'upacita', 'samupacita', 'bahulaganDA'
'Rarely Occuring', 'vikIrRa', 'prakIrRa', 'AkIrRaH', 'avakIrRaH', 'iz'
'Not occuring', 'garvita', 'garvin', 'sagarva', 'garvara', 'paNkadUzita'
'Not occuring', 'nirABimAnin', 'anaBimAnin', 'aBimAnarahita', 'garvahIna', 'Amoda'
'Frequently Occuring', 'supta', 'Sayita', 'nidrARa', 'nidrita', 'mUlavastU'
'Frequently Occuring', 'rajjuH', 'pASaH', 'dAma', 'dAmanI', 'paWitA'
'Frequently Occuring', 'rakzakaH', 'ArakzakaH', 'aBirakzakaH', 'parirakzakaH', 'niHsAmarTya'
'Frequently Occuring', 'yonI', 'varANgam', 'upasTaH', 'smaramandiram', 'vfttam'
'Rarely Occuring', 'kftaGna', 'akftajYa', 'anupakArin', 'kftanASaka', 'jatukA'
'Frequently Occuring', 'bAhya', 'bAhIka', 'bahisTa', 'vahirvartin', 'tElamaya'
'Frequently Occuring', 'dUra', 'dUrasTa', 'dUrasTita', 'dUrasTAyin', 'sanAtanama'
'Rarely Occuring', 'Ehika', 'lOkika', 'EhalOkika', 'sAMsArika', 'avicCedaH'
'Not occuring', 'pAralOkika', 'alOkika', 'divya', 'lokottara', 'ijjalaH'
'Not occuring', 'antarpradeSIya', 'antarprAntIya', 'antarpradeSastarIya', 'antarrAjyIya', 'haridrA'
'Frequently Occuring', 'DanurDaraH', 'DanurBft', 'DanurDArI', 'DanvI', 'aparoDaH'
'Rarely Occuring', 'vidvattA', 'pARqityam', 'vEduzyam', 'jYAtftvam', 'nirmuz'
'Frequently Occuring', 'pAtAlam', 'aDoBuvanam', 'nAgalokaH', 'balisadma', 'sampIq'
'Frequently Occuring', 'tArA', 'tArakA', 'tArikA', 'nakzatram', 'svarRamAtA'
'Not occuring', 'DruvatArA', 'Druva', 'uttAnapAdajaH', 'citraraTaH', 'lohitimA'
'Rarely Occuring', 'nizidDa', 'varjita', 'pratibanDita', 'nizeDita', 'sparSasaYcArI'
'Rarely Occuring', 'sADutA', 'saByatA', 'sujanatA', 'vinItatvam', 'pakzI'
'Not occuring', 'duzwatA', 'durjanatA', 'asajjanatA', 'asADutA', 'anATa'
'Rarely Occuring', 'niScala', 'dfQa', 'sTira', 'acala', 'KawinI'
'Frequently Occuring', 'Brazwa', 'cyuta', 'vicalita', 'sKalita', 'niyamaH'
'Rarely Occuring', 'saYcalanam', 'gamanam', 'yAnam', 'yAtrA', 'AmnAyaH'
'Rarely Occuring', 'vastuH', 'BUtam', 'aBiBUtam', 'sattvam', 'pelava'
'Frequently Occuring', 'martya', 'naSvara', 'aSASvata', 'nASavat', 'ikzusAraH'
'Rarely Occuring', 'niyata', 'nibadDa', 'parimita', 'mita', 'sadasyaH'
'Frequently Occuring', 'nivAsI', 'vAsI', 'vAsakArI', 'nivAsakArI', 'maYjugamanA'
'Not occuring', 'AvAsin', 'antevAsin', 'CAtrAvAsin', 'vidyArTinilayavAsin', 'akzamAlA'
'Rarely Occuring', 'kapitTaH', 'daDitTaH', 'manmaTaH', 'daDiPalaH', 'sneha'
'Not occuring', 'saMsparSajaH', 'rogaH', 'sparSasaYcArI', 'rogaH', 'niHzwan'
'Not occuring', 'kurUpA', 'arUpA', 'virUpA', 'rUpahInA', 'apariRata'
'Frequently Occuring', 'kAntA', 'sundarI', 'rucirA', 'sudfSyA', 'induruH'
'Frequently Occuring', 'ErAvataH', 'SvetahastI', 'aBramAtaNgaH', 'ErAvaRaH', 'AvaliH'
'Not occuring', 'praSAmaka', 'SAntikara', 'SAmaka', 'Samaka', 'vastrarajakaH'
'Not occuring', 'cakrAwa', 'aDvaga', 'avanicara', 'Bramin', 'nikawatama'
'Not occuring', 'tAlayantram', 'tAlakam', 'tAlaH', 'argalam', 'avAp'
'Rarely Occuring', 'prekzakaH', 'prekzaRikaH', 'prekzI', 'prekzilokaH', 'vraDna'
'Frequently Occuring', 'GrARam', 'nAsA', 'nAsikA', 'nasA', 'sahaDarmiRI'
'Not occuring', 'nAsAranDram', 'nAsikAranDram', 'nAsAgraranDram', 'nAsAvivaram', 'ana'
'Not occuring', 'parjanyakAlaH', 'prAvfwkAlaH', 'vfzwikAlaH', 'meGAgamaH', 'dfzwiH'
'Not occuring', 'tUlaH', 'piculaH', 'picuH', 'picutUlam', 'DyAnanizWa'
'Frequently Occuring', 'anirudDaH', 'uzApatiH', 'brahmasUH', 'viSvaketuH', 'saMmil'
'Rarely Occuring', 'vyUQa', 'saMvyUQa', 'vinyasta', 'vihita', 'vartanam'
'Frequently Occuring', 'narakaH', 'nArakaH', 'nirayaH', 'durgatiH', 'dIrGanAlaH'
'Frequently Occuring', 'prasannatA', 'paramAnandam', 'pulakitatvam', 'atyAnandaH', 'banDuBAvaH'
'Frequently Occuring', 'prayukta', 'prayojita', 'upayojita', 'vyavahfta', 'jawiH'
'Rarely Occuring', 'indraDanuH', 'indracApaH', 'SakraDanus', 'indrAyuDam', 'svArTaparAyaRa'
'Rarely Occuring', 'jalavihAraH', 'jalakrIqA', 'vArivihAraH', 'jalakeliH', 'muSalam'
'Frequently Occuring', 'SiKaram', 'SfNgam', 'kUwaH', 'kakud', 'punarnavA'
'Rarely Occuring', 'PenaH', 'maRqaH', 'hiRaqiraH', 'abDikaPaH', 'Socanam'
'Not occuring', 'aNkuSagrahaH', 'ADoraRaH', 'hastipakaH', 'iBapaH', 'kf'
'Not occuring', 'drohin', 'nizWAhIna', 'viSvAsaGAtin', 'aBakta', 'kakKawI'
'Frequently Occuring', 'vandanam', 'vandanA', 'stutiH', 'prArTanA', 'mAtsaryeRa'
'Not occuring', 'pUrRenduH', 'sakalenduH', 'pUrRimA', 'rAkA', 'sAnandatA'
'Frequently Occuring', 'jyotsnA', 'candrikA', 'kOmudI', 'cAndrI', 'apUrvatA'
'Not occuring', 'apamUrDaSarIram', 'kabanDaH', 'aNkabanDaH', 'ruRqaH', 'kzitinAgaH'
'Not occuring', 'BujakowaraH', 'dormUlam', 'upapakzaH', 'kakzapuwaH', 'tEzaH'
'Not occuring', 'cetanaDarmAropaH', 'cetanaDarmAropaRam', 'cetanaguRAropaH', 'cetanaguRAropaRam', 'nIlimA'
'Rarely Occuring', 'harita', 'SAdaharita', 'amlAna', 'SAdvala', 'sIsam'
'Not occuring', 'nirASrita', 'anASrita', 'ASrayahIna', 'apASraya', 'nIlama'
'Rarely Occuring', 'DanarASiH', 'DanaBAgaH', 'DanAMSaH', 'DanamAtrA', 'anyamanaska'
'Rarely Occuring', 'vAtarogaH', 'vAyurogaH', 'vAtAmayaH', 'vAtavyADiH', 'BrUvikzepam'
'Rarely Occuring', 'pramehaH', 'ikzumehaH', 'bahumUtramehaH', 'bahumUtrarogaH', 'apakfta'
'Not occuring', 'avaroDapUrRa', 'bADaka', 'pratizeDaka', 'pratibADaka', 'yamA'
'Not occuring', 'kaRwakita', 'kaRwakin', 'sakaRwaka', 'bahukaRwaka', 'kulikaH'
'Not occuring', 'SizwatA', 'saByatA', 'sajjanatA', 'BadratA', 'SItapuzpaka'
'Rarely Occuring', 'AvaSyaka', 'AkANkzita', 'aBikANkzita', 'prArTita', 'sOjanyam'
'Rarely Occuring', 'kaTanIya', 'kaTya', 'vAcya', 'aBiBAzya', 'aviBAjya'
'Not occuring', 'varRanIya', 'nirdeSya', 'nirvacanIya', 'vyAKyeya', 'SanESvaraH'
'Not occuring', 'agUQa', 'asaMvfta', 'nirapahnava', 'vivfta', 'kusIdavfdDiH'
'Not occuring', 'sUkzmagaRqaH', 'avagaRqaH', 'kzudravraRaH', 'varaRqaH', 'yAmalam'
'Rarely Occuring', 'kAravellaH', 'kaWillakaH', 'suzavI', 'SuzavI', 'Samaya'
'Not occuring', 'udyogin', 'udyamin', 'udyamaSIla', 'prayatnaSIla', 'pratanu'
'Not occuring', 'dEvapara', 'dEvADIna', 'dEvAyatta', 'dEvaparAyaRa', 'prasftA'
'Frequently Occuring', 'kalpita', 'parikalpita', 'kAlpanika', 'manaHkalpita', 'gaRikAvfttiH'
'Frequently Occuring', 'mAtsaryam', 'matsaratA', 'IrzyA', 'asUyA', 'maNgalyakaH'
'Not occuring', 'samatsaram', 'mAtsaryeRa', 'serzyam', 'alUyayA', 'mukuraH'
'Frequently Occuring', 'SiKaram', 'SiKA', 'agram', 'agraBAgaH', 'vanDyA'
'Not occuring', 'vijAtIya', 'parajAtIya', 'asavarRa', 'asajAtIya', 'liKanam'
'Rarely Occuring', 'SrAnta', 'pariSrAnta', 'klAnta', 'jAtaSrama', 'gulmaH'
'Not occuring', 'saspfha', 'vAYCin', 'icCu', 'Ipsu', 'gatiH'
'Not occuring', 'lABadAyaka', 'lABaprada', 'lABakara', 'laBanIya', 'syandanaH'
'Not occuring', 'samayocita', 'samayAnukUla', 'kAlocita', 'avasarAnukUla', 'divABItaH'
'Not occuring', 'hAnikAraka', 'kzatikArI', 'anarTakArI', 'ahitakara', 'AvartaH'
'Not occuring', 'vivAdin', 'vAdAnuvAdin', 'vitarkin', 'sAMvAdika', 'viDiH'
'Rarely Occuring', 'gaRanIya', 'vigaRya', 'saNKeya', 'gaReya', 'rasarAjaH'
'Frequently Occuring', 'DanikaH', 'DanAQyaH', 'DanI', 'DanavAn', 'nirdeSanam'
'Not occuring', 'rasapUrRa', 'sarasa', 'sadrava', 'aSuzka', 'kfziH'
'Frequently Occuring', 'kfpaRa', 'kadarya', 'dAnavimuKa', 'dfQamuzwi', 'tAmrArDam'
'Rarely Occuring', 'ekAgratA', 'tanmayatA', 'nimagnatA', 'ananyacittatA', 'SaNkaraH'
'Rarely Occuring', 'vaMSajaH', 'santAnaH', 'santAnam', 'santatiH', 'SAyaya'
'Rarely Occuring', 'allA', 'KudA', 'Ka़udA', 'allAha', 'SrItAlaH'
'Not occuring', 'niraBra', 'anaBra', 'meGahIna', 'anAkASa', 'BUtopasargaH'
'Frequently Occuring', 'nirmita', 'vinirmita', 'racita', 'viracita', 'avalgujA'
'Rarely Occuring', 'viBUzita', 'alaNkfta', 'puraskfta', 'sammAnita', 'sTApya'
'Frequently Occuring', 'alaNkfta', 'ABUzita', 'BUzita', 'prasADita', 'sarvatoBadraH'
'Not occuring', 'veDya', 'veDanIya', 'vyaDya', 'Bedya', 'BUpatiH'
'Rarely Occuring', 'gatimat', 'cala', 'cara', 'sara', 'nAstikatAvAdI'
'Rarely Occuring', 'cAlita', 'calita', 'cArita', 'saYacArita', 'mAMsI'
'Rarely Occuring', 'durgama', 'aBedya', 'durjaya', 'alaNGanIya', 'nadIkAntaH'
'Frequently Occuring', 'nimbaH', 'arizwaH', 'sarvatoBadraH', 'hiNguniryAsaH', 'valgu'
'Rarely Occuring', 'arRaH', 'SAkaH', 'SAkAKyaH', 'karacCadaH', 'cakraka'
'Rarely Occuring', 'kzepaRI', 'kzepaRiH', 'kzipaRiH', 'kzipaRI', 'jagat'
'Rarely Occuring', 'aSvaraTaH', 'vAhanam', 'yAnam', 'gantrI', 'As'
'Rarely Occuring', 'pIqita', 'nipIqita', 'vyaTita', 'vihata', 'hvaraH'
'Frequently Occuring', 'vfdDA', 'jIrRA', 'sTavirA', 'gatAyUH', 'kzoRa'
'Not occuring', 'kzamya', 'kzamArha', 'kzamaRIya', 'kzantavya', 'kfzRanetrapawalam'
'Frequently Occuring', 'vfdDa', 'jIrRa', 'sTavira', 'vayovfdDa', 'prekzaRIya'
'Not occuring', 'alpAyu', 'alpAyU', 'hrasitAyu', 'alpavayA', 'raktacandanam'
'Rarely Occuring', 'rudrAkzam', 'SivAkzam', 'sarpAkzam', 'BUtanASanam', 'upakrama'
'Frequently Occuring', 'mOktikam', 'muktA', 'mOktikA', 'muktAPalam', 'paryAdA'
'Frequently Occuring', 'mAlA', 'mAlikA', 'hAraH', 'kaRWamAlA', 'avatAraH'
'Not occuring', 'budDakAlInaH', 'hastaleKaH', 'budDakAlInaH', 'hastaliKitaH', 'sADaya'
'Rarely Occuring', 'dIrGajIvI', 'pAdapaH', 'dIrGajIvI', 'vfkzaH', 'raSanA'
'Not occuring', 'priyavAdI', 'priyavAdinI', 'manojYavaktA', 'manojYavakttrI', 'samAvAsaH'
'Frequently Occuring', 'mAzaH', 'kuruvindaH', 'DAnyavIraH', 'vfzAkaraH', 'valkam'
'Rarely Occuring', 'KAdya', 'Bojya', 'AhArya', 'grAhya', 'AtatAyI'
'Not occuring', 'nilambita', 'udbadDa', 'pralambita', 'lambita', 'aniScayaH'
'Rarely Occuring', 'samudrakukziH', 'puwaBedaH', 'vaNkaH', 'samudravaNkaH', 'cikka'
'Rarely Occuring', 'pawwaH', 'banDanam', 'pawwakaH', 'Avezwanam', 'vedaH'
'Frequently Occuring', 'taqAgaH', 'sarovaraH', 'jalASayaH', 'jalADAraH', 'yojyam'
'Frequently Occuring', 'taqAgaH', 'saraWaH', 'hradaH', 'sarovaram', 'vAsantikaH'
'Rarely Occuring', 'gamya', 'gamanIya', 'tArya', 'taraRIya', 'vEjayantikA'
'Frequently Occuring', 'ozaDiH', 'ozaDI', 'udBidaH', 'udBijam', 'Alepanam'
'Rarely Occuring', 'jYeya', 'jYAnagamya', 'boDagamya', 'boDya', 'AcaraRam'
'Frequently Occuring', 'prApta', 'labDa', 'aDigata', 'upalabDa', 'Sap'
'Not occuring', 'pratigAmin', 'viparitagAmin', 'vyatikrAnta', 'viparitagatika', 'kAmukaH'
'Frequently Occuring', 'pfzWataH', 'paScAt', 'pratipaTam', 'pratyak', 'kfpaRin'
'Frequently Occuring', 'nOH', 'nOkA', 'tarikA', 'taraRiH', 'upahf'
'Not occuring', 'tittiraH', 'tittiriH', 'titiriH', 'tEtiraH', 'DvajAMSukaH'
'Not occuring', 'kfSANgaH', 'tanuH', 'pratanuH', 'vitanuH', 'kzipa'
'Not occuring', 'nirudyogin', 'nirudyoga', 'anudyoga', 'alasa', 'mowA'
'Not occuring', 'guruBAra', 'guru', 'gurutara', 'BArI', 'kanyakA'
'Not occuring', 'aDivAsita', 'aDyuzita', 'vAsita', 'aDyAsita', 'tArkzyaSElam'
'Frequently Occuring', 'gfhasTaH', 'jyezWASramI', 'gfhameDI', 'snAtakaH', 'DAtrikA'
'Frequently Occuring', 'Sukla', 'Davala', 'Sveta', 'sita', 'anu'
'Frequently Occuring', 'SavaH', 'mftakam', 'kuRapaH', 'kzitivarDanaH', 'avijYAta'
'Frequently Occuring', 'parIkzA', 'parIkzaRam', 'nirupaRam', 'anusanDAnam', 'daMSanam'
'Not occuring', 'pramuh', 'vimuh', 'vyAmuh', 'pratiluB', 'ratiBavanam'
'Not occuring', 'gantram', 'cAlakayantram', 'cAlakopakaraRam', 'cAlakaH', 'caturaH'
'Frequently Occuring', 'vfkaH', 'kokaH', 'araRyASvA', 'IhAmfgaH', 'purogAmI'
'Not occuring', 'prAguttarA', 'prAgudIcI', 'pUrvottarA', 'ESAnI', 'Adatta'
'Not occuring', 'muzalaH', 'muzalam', 'muSalaH', 'muSalam', 'Opala'
'Frequently Occuring', 'dUtaH', 'sandeSaharaH', 'sandeSahArakaH', 'vArtAbaraH', 'vizam'
'Not occuring', 'SaNkASIla', 'SaNkAbudDi', 'saMSayaSIla', 'saMSayabudDi', 'yogadAnam'
'Not occuring', 'tArkika', 'nyAyin', 'vAdika', 'tarkin', 'kzIraDAtrI'
'Rarely Occuring', 'nibiqa', 'vyUQa', 'Gana', 'dfQa', 'AyuktaH'
'Not occuring', 'DarmAtman', 'puRyAtman', 'puRyakartf', 'puRyakarmin', 'pUjita'
'Not occuring', 'parRin', 'patrin', 'parRasa', 'dalasa', 'yamalacCada'
'Rarely Occuring', 'vinIta', 'vinayin', 'sOmya', 'sOmyavftti', 'mahodyoga'
'Not occuring', 'kalahakArin', 'kalahakAra', 'kalahapriya', 'kalikArI', 'avasakTikA'
'Not occuring', 'nistejas', 'mandapraBa', 'hatatejas', 'mandacCAya', 'nistAraya'
'Not occuring', 'tejomaRqita', 'tejapUrRa', 'kAntimAna', 'jAjvalyamAna', 'apazWU'
'Rarely Occuring', 'anicCA', 'anAkANkzA', 'anaBilAzA', 'aruci', 'upatap'
'Not occuring', 'asADAraRatA', 'asAmAnyatA', 'lokottaratA', 'kevalatA', 'stananam'
'Frequently Occuring', 'saralatA', 'sAralyam', 'amAyA', 'nizkApawyam', 'BikzuH'
'Rarely Occuring', 'lubDa', 'loBin', 'saspfha', 'sAkAMkza', 'majjanam'
'Not occuring', 'vAYCita', 'aBIpsita', 'aBIzwa', 'kANkzita', 'PalgunaH'
'Rarely Occuring', 'cintita', 'cintAgrasta', 'Socita', 'SaNkita', 'svADInatA'
'Rarely Occuring', 'cintanIya', 'cintya', 'vicAraRIya', 'vicArya', 'jaraRam'
'Rarely Occuring', 'cintita', 'sucintita', 'saYcintita', 'saMcintita', 'maharzivyAsaH'
'Frequently Occuring', 'udvigna', 'cintApara', 'vyagra', 'uttapta', 'goJiyAH'
'Frequently Occuring', 'jIvita', 'cetana', 'janmin', 'jantu', 'upavap'
'Frequently Occuring', 'vatsala', 'snehin', 'snigDa', 'snehaSIla', 'aBigupta'
'Rarely Occuring', 'aSudDa', 'aSuci', 'apavitra', 'ameDya', 'gamanam'
'Frequently Occuring', 'patita', 'anupatita', 'aDogata', 'aDopatita', 'kuvaNgam'
'Not occuring', 'duzkarmin', 'Kala', 'SaWa', 'pAmara', 'vanaspati'
'Frequently Occuring', 'SudDa', 'nirmala', 'vimala', 'amala', 'jalOkasaH'
'Rarely Occuring', 'apriya', 'anizwa', 'anaBIzWa', 'anaBimata', 'sUryagrahaRam'
'Rarely Occuring', 'nindya', 'nindanIya', 'aSlAGanIya', 'apraSaMsanIya', 'vismaraRam'
'Not occuring', 'arocaka', 'nIrasa', 'nissAra', 'asAra', 'kuYjaraH'
'Rarely Occuring', 'sOjanyam', 'sADutA', 'sajjanatA', 'saByatA', 'da'
'Not occuring', 'luB', 'utsukAy', 'utsukIBU', 'utkaRW', 'vAgaraH'
'Rarely Occuring', 'veDanam', 'veDaH', 'vyaDaH', 'vyaDanam', 'Sipi'
'Frequently Occuring', 'aBimanyuH', 'sOBadraH', 'sOBadreyaH', 'ArjuneyaH', 'pfTu'
'Rarely Occuring', 'puzpavAwikA', 'kusumodyAnam', 'puzpavanam', 'kusumAkaraH', 'BawwArakaH'
'Frequently Occuring', 'piRqikA', 'piRqaH', 'piRqam', 'picaRqikA', 'ambukaRwakaH'
'Frequently Occuring', 'SfNgam', 'vizARaH', 'vizARI', 'vizARam', 'aKyAtiH'
'Frequently Occuring', 'mahizaH', 'lulApaH', 'sEriBaH', 'yamAhanaH', 'AsaNgrah'
'Frequently Occuring', 'yavAnI', 'yavAnikA', 'dIpyakaH', 'dIpyaH', 'BU'
'Frequently Occuring', 'SaWa', 'CalanApara', 'bahucCala', 'bahumAya', 'anujYA'
'Not occuring', 'pApADama', 'mahApApin', 'pApizWa', 'pApIyas', 'kzitijantuH'
'Frequently Occuring', 'mahizI', 'mandagamanA', 'mahAkzIrA', 'payasvinI', 'rakta'
'Frequently Occuring', 'varAhaH', 'SUkaraH', 'stabDaromA', 'romeSaH', 'gajAnanaH'
'Frequently Occuring', 'jYAta', 'saMjYAta', 'parijYAta', 'aBijYAta', 'senADinATaH'
'Frequently Occuring', 'sanDAnam', 'samavaDAnam', 'sajjIkaraRam', 'sajja', 'pipfcCizA'
'Not occuring', 'asandigDa', 'aSaNkita', 'sandehahIna', 'avikalpa', 'BUmiH'
'Rarely Occuring', 'saccaritrA', 'caritravatI', 'SIlavatI', 'sadAcAriRI', 'praBAz'
'Frequently Occuring', 'vyADiH', 'gadaH', 'AmayaH', 'apAwavaH', 'rItiH'
'Rarely Occuring', 'mlAna', 'klAnta', 'glAna', 'vizaRRa', 'avaroDaka'
'Frequently Occuring', 'saMsAraH', 'viSvaH', 'viSvam', 'jagat', 'utkarzaH'
'Rarely Occuring', 'cAturyam', 'caturatA', 'budDimattA', 'budDimAnI', 'prakaraRam'
'Frequently Occuring', 'navanItam', 'sarasajam', 'manTajam', 'hEyaNgavInam', 'sAravarjita'
'Frequently Occuring', 'vyaYjanam', 'upaskaraH', 'temanam', 'sUdaH', 'gomayam'
'Not occuring', 'budDimat', 'DImat', 'matimat', 'meDAvin', 'sanDukzaya'
'Rarely Occuring', 'ramaRIya', 'ramya', 'manorama', 'manohara', 'harimanTajaH'
'Rarely Occuring', 'suspazwa', 'sPuwa', 'pravyakta', 'ulvaRa', 'raktamaYjaraH'
'Rarely Occuring', 'nityatA', 'avirAma', 'aviratiH', 'sTAyitva', 'tawam'
'Frequently Occuring', 'Ayasam', 'sAralohaH', 'sAraloham', 'tIkzRAyasam', 'viplavaH'
'Frequently Occuring', 'avaDiH', 'kAlAntaram', 'kAlAvaDiH', 'antaram', 'pratizWA'
'Rarely Occuring', 'SIGratA', 'satvaratA', 'drutatA', 'kzipratA', 'vaMSaBIruH'
'Not occuring', 'AjigIzu', 'kIrtiprepsu', 'yaSaskAma', 'yaSaskAmyat', 'padaM'
'Frequently Occuring', 'sAdaram', 'samAnam', 'AdarapUrvam', 'AdarapuraHsaram', 'maDuyazwikA'
'Not occuring', 'pUjita', 'apacitimat', 'aBipUjita', 'aByarhita', 'haWAt'
'Rarely Occuring', 'vftta', 'Gawita', 'gata', 'BUta', 'utsAhavat'
'Not occuring', 'tArAkIrRa', 'tArAkin', 'tArAkita', 'tArAmaya', 'vARinI'
'Not occuring', 'kzi', 'apakzi', 'alpIBU', 'nyUnIkf', 'dEvya'
'Rarely Occuring', 'sugama', 'anAyAsa', 'nirAyAsa', 'sukara', 'pravepi'
'Not occuring', 'aniyata', 'aniScita', 'anirRIta', 'anirDArita', 'DIraSAnta'
'Not occuring', 'SokAkula', 'SokAnvita', 'Sokamaya', 'duHKamaya', 'aDikAraH'
'Not occuring', 'Jawi', 'jaNgalaH', 'gulmaH', 'JAwaH', 'brAhmaRaH'
'Not occuring', 'sacCidra', 'saranDra', 'ranDrayukta', 'Cidrayukta', 'bakulaH'
'Not occuring', 'rucikara', 'rasavat', 'rasika', 'sarasa', 'JAvUH'
'Not occuring', 'asvAdizwa', 'anAsvAda', 'svAdahIna', 'asvAdu', 'bfkkaH'
'Rarely Occuring', 'alindaH', 'praGARaH', 'praGaRaH', 'AlindaH', 'mAlA'
'Frequently Occuring', 'SUdraH', 'pAdajaH', 'avaravarRaH', 'vfzalaH', 'parvataH'
'Not occuring', 'tarakzu', 'daMzwrI', 'GoradarSanaH', 'mfgAjIvaH', 'sTiracittatA'
'Frequently Occuring', 'sAmagrI', 'sAmagryam', 'dravyasAmagryam', 'samBAraH', 'upakArI'
'Frequently Occuring', 'nivAsaH', 'vasatiH', 'vAsaH', 'vAsasTAnam', 'astam'
'Frequently Occuring', 'kuwila', 'vakra', 'arAla', 'vfjina', 'elA'
'Rarely Occuring', 'SalyakaRWaH', 'SalyaH', 'SalyakaH', 'SalAkA', 'vArdDakaBAvaH'
'Rarely Occuring', 'BUmigfham', 'guptiH', 'BUtikIla', 'avawaH', 'luRW'
'Not occuring', 'CAdaH', 'cAlaH', 'pawalam', 'CadaH', 'ijyA'
'Rarely Occuring', 'niravadya', 'saBya', 'SlIla', 'amala', 'pAvanombuja'
'Not occuring', 'nARakam', 'nizkaH', 'nizkam', 'mudrA', 'yamalA'
'Rarely Occuring', 'pozita', 'puzwa', 'puzita', 'saMvarDita', 'vivic'
'Frequently Occuring', 'talam', 'aDoBAgaH', 'aDasTAnam', 'aDovaSaH', 'muKa'
'Frequently Occuring', 'BittiH', 'BittikA', 'kuqyam', 'kuqyakam', 'pratipIq'
'Rarely Occuring', 'uzma', 'uzRa', 'tapta', 'caRqa', 'ambu'
'Rarely Occuring', 'suganDaH', 'suganDam', 'suraBiH', 'GrARatarpaRaH', 'Cidram'
'Rarely Occuring', 'aprAcuryam', 'nyUnatA', 'alpatA', 'kzIRatA', 'banDuraH'
'Frequently Occuring', 'saMyamaH', 'saMyAmaH', 'viyAmaH', 'viyamaH', 'utpanna'
'Frequently Occuring', 'asatyam', 'miTyA', 'mfzA', 'vitaTaH', 'anuzWu'
'Not occuring', 'ativyayin', 'apavyayin', 'vyayaSIla', 'aparimitavyaya', 'anuruh'
'Rarely Occuring', 'atikramaRam', 'vyutkramaRam', 'aBilaNGanam', 'ullaNGanam', 'kadambakaH'
'Not occuring', 'nind', 'kzip', 'garh', 'avakuts', 'yamakam'
'Frequently Occuring', 'uktiH', 'vyAhAraH', 'lapitam', 'BAzitam', 'ketutArA'
'Frequently Occuring', 'cireRa', 'cire', 'cirAt', 'ciram', 'balAt'
'Frequently Occuring', 'SaNKaH', 'kambuH', 'kambojaH', 'abjaH', 'akfzyam'
'Rarely Occuring', 'BavizyatkAlam', 'anAgatam', 'Svastanam', 'pragetanam', 'suganDaH'
'Not occuring', 'AgAmin', 'BAvin', 'Bavizyan', 'anAgata', 'starimA'
'Rarely Occuring', 'bOdDaBikzuH', 'jAtakaH', 'BadantaH', 'BikzuH', 'vigrAhaya'
'Frequently Occuring', 'tulya', 'tulanIya', 'sama', 'sadfSa', 'vyavavlI'
'Frequently Occuring', 'tuzwiH', 'tfptiH', 'tozaH', 'santozaH', 'antaram'
'Not occuring', 'ahiMsra', 'ahiMsaka', 'ahiMsAkara', 'anapakArin', 'kzatiH'
'Not occuring', 'KaRqanIya', 'Bedya', 'BaNgya', 'KaRqya', 'sAgaragAminI'
'Rarely Occuring', 'aBedya', 'aBaNgya', 'aKaRqanIya', 'aKaRqya', 'hf'
'Not occuring', 'fkRavahaH', 'fkRavahI', 'fkRavaham', 'yugyaH', 'aMtarDA'
'Frequently Occuring', 'samudAyaH', 'saNGaH', 'samUhaH', 'saNGAtaH', 'parivrAjakaH'
'Frequently Occuring', 'kamalam', 'padmaH', 'utpalam', 'kumudam', 'dAmanI'
'Frequently Occuring', 'GfRA', 'karuRA', 'kAruRya', 'anukampA', 'upASliz'
'Rarely Occuring', 'vismftiH', 'vismaraRam', 'vismaraRaSIlatA', 'asmftiH', 'talunI'
'Not occuring', 'KagolIyakzetram', 'KamaRqalam', 'AkASamaRqalam', 'naBamaRqalam', 'citraparRI'
'Rarely Occuring', 'karajam', 'kararuhaH', 'pARiH', 'naKaH', 'vidUzaka'
'Frequently Occuring', 'kuNkumam', 'vAhnIkam', 'vAhnikam', 'varavAhnIkam', 'ArUQa'
'Rarely Occuring', 'sarvocca', 'nyAyAlayam', 'uccatama', 'nyAyAlayam', 'dyuvfndam'
'Rarely Occuring', 'DarmADyakzaH', 'DarmADikArI', 'nyAyADISaH', 'nyAyADipatiH', 'vawikA'
'Frequently Occuring', 'sOBAgyam', 'suBAgyavattavam', 'DanyatA', 'kalyARatA', 'kleSaH'
'Frequently Occuring', 'manda', 'manTara', 'mandagati', 'mandagamana', 'vAjiBakzyaH'
'Not occuring', 'dUradarSin', 'agradarSin', 'anAgatadarSin', 'anAgatadarSin', 'pfTvI'
'Rarely Occuring', 'BUtapUrva', 'pUrva', 'pOrvika', 'pUrvatana', 'AtmavfttAntaracanam'
'Frequently Occuring', 'purARa', 'purAtana', 'prAkkAlIna', 'pOrARa', 'mahABavanam'
'Not occuring', 'yOgikapadArTaH', 'saNkaraH', 'yogaH', 'miSraRam', 'vilap'
'Frequently Occuring', 'SiKA', 'cUqA', 'keSapASaH', 'jUwikA', 'haritAlam'
'Rarely Occuring', 'SfNKalA', 'hastapASaH', 'banDanam', 'pASaH', 'vyavahartA'
'Not occuring', 'prakASamat', 'Alokita', 'jyotita', 'jyotizmat', 'maYjUzA'
'Rarely Occuring', 'jAlma', 'pApizWa', 'durAtmA', 'narADama', 'SuzI'
'Frequently Occuring', 'BaNgaH', 'BaNgam', 'BaNgA', 'avadAraH', 'rasaH'
