Frequency,Query Word,Option A,Option B,Option C,Option D
'Not occuring', 'visaNgatiH', 'asaNgatiH', 'candanam', 'svIkArapatram', 'ativAtaH'
' Frequently Occuring', 'saMyogaH', 'yogaH', 'parIkzA', 'kuddAlaH', 'tandrAlu'
'Not occuring', 'asAmaYjasyam', 'sAmaYjasyahInatA', 'nizpatrikA', 'gfhI', 'saNkoc'
' Frequently Occuring', 'anujaH', 'jaGanyajaH', 'gopAnasI', 'agocara', 'penasilaveniyArAjyam'
' Frequently Occuring', 'agrajaH', 'pUrvajaH', 'sEkzava', 'sAmayA', 'grAhya'
'Not occuring', 'anupasTita', 'avidyamAna', 'avicalita', 'ikzupatrakaH', 'pavanezwaH'
'Rarely Occuring', 'upasTita', 'vidyamAna', 'AlabDatA', 'prabadaram', 'nihnavaH'
'Not occuring', 'alAbU', 'pAtram', 'kavacayukta', 'nityatA', 'aDISvara'
' Frequently Occuring', 'vartamAna', 'tAtkAlika', 'utkarzaH', 'asaMskfta', 'upamardaH'
' Frequently Occuring', 'sanDiH', 'maDyasTAvalaMbananiyamaH', 'prARayutaH', 'sADanAyogyam', 'sannivartaya'
'Rarely Occuring', 'aByupagamaH', 'saMvid', 'anupayukta', 'sTErya', 'gahvaraH'
'Not occuring', 'anuyogADInatA', 'anusanDAnADInatA', 'aSravaRIya', 'trikoRaH', 'sPuwabanDanI'
' Frequently Occuring', 'vARijyam', 'vARijyA', 'jAmiH', 'SItANgaH', 'paraBedaka'
' Frequently Occuring', 'anuBavaH', 'parIkzaRam', 'bAlagItam', 'maDuta', 'prAp'
'Not occuring', 'anuBavin', 'pakva', 'jalpakaH', 'vfScikarASiH', 'viSiKA'
' Frequently Occuring', 'anuBUtiH', 'saMvedanA', 'vedikA', 'lakzyavimuKa', 'gUQa़'
'Rarely Occuring', 'manoBAvaH', 'manovikAraH', 'sImA', 'avasad', 'hfzIkeSaH'
'Rarely Occuring', 'anujYA', 'anujYAnam', 'varzOGa', 'upanizad', 'kuh'
' Frequently Occuring', 'anumatiH', 'sammatiH', 'aBojanam', 'kElIPorniyArAjyam', 'kAryam'
'Rarely Occuring', 'tarkam', 'anumAnam', 'kAlatindukaH', 'saMgrah', 'BOrikI'
'Rarely Occuring', 'anumodanam', 'samarTanam', 'svIyam', 'SiKaRqin', 'SoRitam'
' Frequently Occuring', 'Asakta', 'mugDa', 'kfpARaH', 'upacita', 'saYcayanam'
'Not occuring', 'udyogin', 'prayatnavat', 'aBiyogaH', 'kulAhalaH', 'aNkaH'
' Frequently Occuring', 'aneka', 'viviDa', 'cakram', 'saMsTitiH', 'BizwakaH'
'Rarely Occuring', 'praBAmaRqalam', 'ABAmaRqalam', 'bAhuyudDaM', 'aBUta', 'paWya'
'Rarely Occuring', 'vAtsalyam', 'vatsalatA', 'pavamAnaH', 'vikzip', 'podinA'
'Not occuring', 'ananyarUpa', 'aBinnarUpa', 'aDinAyakaH', 'apANgadfzwiH', 'baNgAlarAgaH'
'Not occuring', 'nElamaRqala', 'nIlamaRqalIya', 'hfzwahfdaya', 'doDanam', 'ujJ'
'Rarely Occuring', 'aByarTanA', 'samarTanA', 'BAwakena', 'sAkrewisaH', 'nija'
' Frequently Occuring', 'prArTanA', 'prArTanam', 'sPuwanam', 'DvaMs', 'vAstuvit'
' Frequently Occuring', 'yAcanA', 'patram', 'gopAnasI', 'ArogyavijYAnam', 'praBartA'
'Rarely Occuring', 'BAzAntaram', 'BAzAntarIkaraRam', 'sUtram', 'vyADaH', 'dayAniDi'
'Not occuring', 'anuvAdita', 'kftiH', 'sulomaSa', 'granT', 'kusumita'
' Frequently Occuring', 'vivaraRam', 'vyAKyA', 'Bojyam', 'samAhvayaya', 'moGapuzpA'
'Not occuring', 'maNgalotsavaH', 'SuBotsavaH', 'nizaDAvatInadI', 'tAlavAdyam', 'vakra'
' Frequently Occuring', 'yajanam', 'yAgaH', 'citrA', 'catuHzazwitama', 'nIruja'
'Not occuring', 'saMkalpanam', 'niScayaH', 'gaNgAmArgaH', 'jananI', 'BUtaM'
' Frequently Occuring', 'anvezaRam', 'gavezaRA', 'paRanam', 'pipAsu', 'SUraBUmiH'
' Frequently Occuring', 'anvezaRam', 'anusanDAnam', 'baNgAlaH', 'SItakriyA', 'vizyandanam'
' Frequently Occuring', 'cintanam', 'cintA', 'vijayinI', 'saMgrahaH', 'kanA'
' Frequently Occuring', 'GfRA', 'aprItiH', 'nAsA', 'aMSaH', 'bAzpaH'
'Rarely Occuring', 'viraktiH', 'vErAgyam', 'kawiH', 'andolanam', 'JaJanam'
'Not occuring', 'asamarUpa', 'BinnarUpa', 'saralatA', 'akzemam', 'ASramaH'
'Not occuring', 'anuvAdita', 'BAzAntarita', 'dinam', 'pratijYAta', 'lakzmIpatiH'
' Frequently Occuring', 'mUla', 'kftiH', 'nidrAlu', 'Penala', 'uparoDin'
' Frequently Occuring', 'sandeSaH', 'sandizwaH', 'uraRaH', 'mIl', 'viracaya'
' Frequently Occuring', 'sAhitya', 'kftiH', 'prajYA', 'suKam', 'AsAvarI'
'Rarely Occuring', 'spazwIkaraRam', 'vyAKyA', 'kaWinam', 'turaNgamaH', 'pragrahaH'
'Not occuring', 'ekatAhIna', 'asaMgaWita', 'SambukA', 'mUQa', 'DanurDArI'
'Not occuring', 'aKAdyapadArTaH', 'aKAdyavastu', 'duHSIlA', 'leKanapIWaH', 'viBramaH'
'Not occuring', 'aYjIravfkzaH', 'aYjIraH', 'Svetapadmam', 'atfpta', 'bopaNgavAdyam'
'Rarely Occuring', 'vEkalpika', 'vikalpaka', 'DarmarAjikA', 'AmraH', 'suKyAtiH'
'Not occuring', 'vikalANga', 'vikala', 'vitarkin', 'Avizkf', 'ayukta'
'Rarely Occuring', 'Orasa', 'Darmya', 'apratIta', 'sutIkzRaH', 'aSita'
' Frequently Occuring', 'svIya', 'svakIya', 'mftyulokaH', 'parivarDita', 'viBid'
'Rarely Occuring', 'madIya', 'mAmaka', 'BujaNgaH', 'prahAraH', 'Uh'
'Not occuring', 'svayaNkalpita', 'svayaNkfta', 'prAtyahika', 'speSala', 'vratAgniH'
'Not occuring', 'svajanaH', 'banDuH', 'meGahIna', 'aBisamIkzya', 'pAtram'
'Not occuring', 'svajanIya', 'AtmajanIya', 'Akzip', 'samayaniyantrakaH', 'tApI'
'Not occuring', 'deSaja', 'deSIya', 'jYAta', 'vistIrRa', 'KagolIyakzetram'
' Frequently Occuring', 'aparADaH', 'pApam', 'izIkA', 'kzattA', 'saMnyAsa'
'Not occuring', 'aparAdDa', 'aparADin', 'bakUlaH', 'parisPur', 'vidDaH'
'Rarely Occuring', 'aparAhRaH', 'agnivelA', 'sAneyikA', 'madanaH', 'cAlanam'
' Frequently Occuring', 'apavAdaH', 'nizeDaH', 'Sabdarahita', 'avaroDaH', 'izwaH'
'Not occuring', 'anAgatAparADaH', 'aviditAparADaH', 'vArDuzapatram', 'ahilatA', 'SANKika'
'Rarely Occuring', 'aparAdDaH', 'aparAdDA', 'OdAryam', 'padacihnam', 'pAtakarmiRI'
' Frequently Occuring', 'AkzepaH', 'apavAdaH', 'mUlyaM', 'nAgaBedaH', 'suPalA'
'Rarely Occuring', 'ucCizwa', 'Seza', 'paravaSa', 'rAgaH', 'grAmeyaH'
'Rarely Occuring', 'kuvacanam', 'duruktiH', 'vijayarakzitaH', 'SoBana', 'gaRamAnya'
'Rarely Occuring', 'piyAno', 'vAdyam', 'svABAvikA', 'jayA', 'amUlya'
'Not occuring', 'ekatApUrRa', 'sOhArdapUrRa', 'avaBugna', 'kAyasTA', 'hft'
'Not occuring', 'svajanaH', 'jYAtiH', 'SrIaravindaH', 'punarvAsa', 'kramaSaH'
'Not occuring', 'ananyagatika', 'ananyagati', 'cala', 'parihAraH', 'jvalanam'
'Rarely Occuring', 'tvadIya', 'tava', 'atibrU', 'ArADaya', 'apekzayA'
'Rarely Occuring', 'videSIya', 'parakIya', 'tfRaCadiH', 'nirdeSya', 'vilupuram'
'Rarely Occuring', 'vipakzIya', 'pratipakzIya', 'ketakaH', 'mAnuzika', 'sOrAzwrI'
' Frequently Occuring', 'atiTi', 'gfham', 'tIkzRAgra', 'aNgapAliH', 'niyama'
' Frequently Occuring', 'hradaH', 'jalASayaH', 'saMmiSra', 'dyUtam', 'paraspara'
'Not occuring', 'dAnavIra', 'dAnaSUra', 'mlAnendriyaH', 'lAsikA', 'avasnApaya'
'Not occuring', 'antarAvedI', 'praGAnaH', 'niScezwa', 'avfttiH', 'kokabakaH'
'Rarely Occuring', 'pUjanIya', 'upAsanIya', 'EndrI', 'vedanAnizWA', 'SuBratA'
'Not occuring', 'pUjita', 'ArADita', 'paramaharzaH', 'vArtAbaraH', 'rAjasvarRaH'
' Frequently Occuring', 'samarTakaH', 'anumodakaH', 'vAwaH', 'dvAram', 'kzatI'
' Frequently Occuring', 'agrajA', 'jyezWa', 'caturTAMSaH', 'antarDA', 'aNGriH'
'Not occuring', 'kAYcanakandaraH', 'kanakasTalI', 'tuliH', 'mAnDAtA', 'kAYcIpadam'
' Frequently Occuring', 'ayaH', 'loham', 'pragrahaH', 'KaqgI', 'vizRuvallaBA'
'Rarely Occuring', 'pratipakzI', 'vipakzI', 'maDvAlukam', 'kAmivallaBaH', 'kaRwaka'
'Not occuring', 'sUryavaMSaH', 'ravivaMSaH', 'talam', 'svacCatvam', 'mfgAdanI'
'Not occuring', 'candravaMSaH', 'somavaMSaH', 'ozaDI', 'kAReriH', 'BinnarUpa'
' Frequently Occuring', 'AryaH', 'AryajanaH', 'zazWAnnakAlatA', 'Alokanam', 'mAleyA'
' Frequently Occuring', 'KalaH', 'durjanaH', 'varizWADikArI', 'vyaNgaH', 'pAma'
' Frequently Occuring', 'nAmaDeyam', 'nAma', 'purIzaRaH', 'mUzikonmaTaH', 'durganDa'
' Frequently Occuring', 'SaniH', 'SanEScaraH', 'saNkawasTa', 'kuzWam', 'vaptA'
'Not occuring', 'viru', 'kruS', 'hezitam', 'viSvAsahInatA', 'kAkiRI'
'Not occuring', 'rud', 'prarud', 'sitIlakaH', 'jammU', 'svEratA'
'Rarely Occuring', 'gE', 'anugE', 'sarvatoBadrA', 'aNguzWacihnam', 'duzwAtmA'
'Not occuring', 'aBiSvas', 'pariniHstan', 'AmraH', 'sAtyakiH', 'krakacena'
'Not occuring', 'virUd', 'hikk', 'AraH', 'jayI', 'kOwIryA'
' Frequently Occuring', 'aSrURi', 'pat', 'raMhatiH', 'agaRita', 'jalASayA'
'Not occuring', 'vilap', 'aBilap', 'miSrIkf', 'bukkaH', 'dah'
' Frequently Occuring', 'upamaRqalam', 'anumaRqalam', 'vAsasTAnam', 'cukraPalam', 'aBigfhIta'
'Not occuring', 'mantr', 'vicar', 'avIrA', 'avakIrRa', 'tftIyapuruzaH'
'Not occuring', 'upaSlAG', 'tarj', 'nirdeSanam', 'vidyutkozaH', 'ulbam'
'Not occuring', 'Avizkf', 'vyaYj', 'tiruviTAmakUram', 'cakranadI', 'aGoza'
'Not occuring', 'aBivyaYj', 'vyaYj', 'sneharahita', 'kapiDvajaH', 'devapatnI'
'Not occuring', 'satyaSIla', 'satya', 'paramARavIya', 'kubja', 'durguRin'
'Not occuring', 'viSvasanIya', 'viSvasta', 'rAgaH', 'krakac', 'grAmapatiH'
' Frequently Occuring', 'kalpita', 'kAlpanika', 'pulomA', 'paripUjaya', 'saPena'
' Frequently Occuring', 'upanAma', 'kulanAma', 'pratIcI', 'BAgaH', 'varANgam'
'Not occuring', 'arjitaguRaH', 'arjitANkaH', 'tAnaya', 'svarjiH', 'nAwyam'
'Not occuring', 'BinnasaNKyA', 'BinnANka', 'hfdayahInatA', 'yavakaH', 'sAnddravyam'
'Not occuring', 'BAjakaH', 'harakaH', 'parADIna', 'sTUladeha', 'kucandanam'
'Rarely Occuring', 'lipI', 'libI', 'Samaka', 'aSakya', 'piwaNkIkI'
' Frequently Occuring', 'svaraH', 'acvarRaH', 'avirata', 'Bavanam', 'mUlyam'
' Frequently Occuring', 'vyaYjanam', 'halvarRAH', 'saMtrAsaH', 'SaravaH', 'ujjfmBita'
'Not occuring', 'saMyuktAkzaram', 'yuktAkzaram', 'sambanDin', 'alpAvakASaH', 'avagAha'
'Not occuring', 'asamatala', 'asama', 'aBimAnapUrvakam', 'mitratA', 'lapitam'
'Rarely Occuring', 'pfzWavaMSaH', 'rIQakaH', 'harimanTakaH', 'sPuwa', 'katrI'
' Frequently Occuring', 'dantaH', 'daSanaH', 'vyay', 'dantaDAvanaviDiH', 'asti'
' Frequently Occuring', 'tAlu', 'tAlukam', 'ADAraBUta', 'nirUQa', 'aDyArUQa'
'Rarely Occuring', 'dantamUlam', 'dantamAMsam', 'aBiman', 'avawaH', 'tilitsaH'
'Not occuring', 'virAmacihnANkanam', 'avasAnacihnANkanam', 'urarIkfta', 'niHsalila', 'DvAMkzarAvI'
'Rarely Occuring', 'hIram', 'hIrakaH', 'keSaraYjanaH', 'SuktaH', 'AdarSita'
'Not occuring', 'ISvaraprItiH', 'ISvaraprema', 'suraBiH', 'AntarjAla', 'arditam'
'Rarely Occuring', 'navaDABaktiH', 'navaviDABaktiH', 'nArAyaRInadI', 'Kecara', 'viyuj'
'Not occuring', 'sUkaradaMzwraH', 'daMzwrAdaRqaH', 'viniguh', 'analapriyA', 'patram'
'Rarely Occuring', 'kaRaH', 'binduH', 'ucCrita', 'veSaH', 'astaM'
'Not occuring', 'kzudrapiRqaH', 'piRqaH', 'SrIsAIbAbAH', 'aTarvavedaH', 'agragamanam'
'Rarely Occuring', 'budbudaH', 'qimbikA', 'vimatta', 'punarAvedanam', 'vAstuvit'
'Not occuring', 'KarozwrI', 'KarozwrI', 'jalajaH', 'sPowanaBftiH', 'sadfSa'
'Rarely Occuring', 'devanAgarIlipiH', 'nAgarIlipiH', 'devAlayaH', 'pataM', 'SilApawwaH'
'Rarely Occuring', 'viSvAsArhaH', 'viSvasanIyaH', 'aBirakzita', 'samASvAsaH', 'kASmIrajanma'
'Not occuring', 'hrasvasvaraH', 'hrasvaH', '17', 'aDoBUmiH', 'ADA'
'Not occuring', 'dIrGasvaraH', 'dIrGaH', 'anuyogADInatA', 'SiKI', 'niBUta'
' Frequently Occuring', 'nItiH', 'nayaH', 'vipakvakaH', 'vEparItyam', 'mAhAtmyam'
'Rarely Occuring', 'daMzwrA', 'carvaRA', 'vargaH', 'prat', 'lIna'
' Frequently Occuring', 'yojanam', 'saMyojanam', 'saMvasaTaH', 'avekz', 'prapalAy'
'Not occuring', 'vyavakalanam', 'vyavakalitam', 'lokapraDAna', 'suKaprada', 'tanukzIraH'
'Not occuring', 'guRanakarma', 'guRanam', 'avakzip', 'hEmabarganagaram', 'saKA'
'Not occuring', 'BAgaharaH', 'BAgahAraH', 'azwiH', 'apanI', 'AnuzaNgika'
'Not occuring', 'pEWikaraNgaH', 'mUlaraNgaH', 'jAmA', 'miSraRam', 'jAtiH'
'Not occuring', 'raktakoSikA', 'ruDirakaRam', 'lohitIkfta', 'varowam', 'upapfc'
'Rarely Occuring', 'SvetaraktakaRikA', 'SvetaruDirakaRikA', 'prasU', 'psA', 'Darmavid'
'Not occuring', 'anugrAhin', 'upakArin', 'vAlavyajanam', 'surApARa', 'divyaH'
'Not occuring', 'lokopakAraH', 'janakalyARam', 'smaraRam', 'strIvaSya', 'plu'
'Not occuring', 'apakArin', 'apakArakartf', 'sopakAra', 'mAH', 'parisamutsuka'
'Not occuring', 'anuSAsanika', 'vEnayika', 'bahurUpaH', 'pratIz', 'veSaraH'
'Not occuring', 'janahitEzin', 'janahitecCu', 'gala', 'SaniH', 'bandigrahaH'
'Rarely Occuring', 'anEcCika', 'akAmika', 'arTataH', 'maraRADIna', 'sarogaH'
'Not occuring', 'mUzikonmaTaH', 'mUzikapaYjaraH', 'kOSikaH', 'ugraH', 'aparatA'
'Rarely Occuring', 'mUzikA', 'giriH', 'hrItiH', 'bakajit', 'naKakfntanI'
' Frequently Occuring', 'mUzakaH', 'mUzikaH', '66', 'advayatArakaH', 'Suz'
'Not occuring', 'stanapAyijantuH', 'stanapajantuH', 'sUpaDa', 'SAsitA', 'avicArya'
'Not occuring', 'pfzWAsTimAn', 'pfzWavaMSaviSizwaH', 'akzaH', 'kzatriyA', 'paRqitaprakARqaH'
' Frequently Occuring', 'DAtu', 'paYjaram', 'praRayin', 'sunetra', 'ayutam'
'Rarely Occuring', 'SalAkA', 'daRqaH', 'maDuBAzI', 'ASritaH', 'AvraScanaH'
' Frequently Occuring', 'leKanI', 'AleKanI', 'digdarSakaH', 'sKalitam', 'SArkaraka'
'Rarely Occuring', 'citrita', 'varRita', 'EkAgryam', 'pitfBojanaH', 'mahadAkANkzA'
'Rarely Occuring', 'EcCika', 'kAmika', 'cezwitam', 'AruRI', 'mAtA'
'Not occuring', 'atyAvaSyaka', 'avaSyakartavya', 'oMkAraH', 'sukandaH', 'vyatirekeRa'
' Frequently Occuring', 'mInaH', 'mInarASiH', 'aSuBavArtA', 'kawuba', 'udam'
' Frequently Occuring', 'kumBaH', 'kumBarASiH', 'gfham', 'DarmarAjaH', 'pakzin'
'Rarely Occuring', 'makararASiH', 'makaraH', 'arSaH', 'uktiH', 'dAqimam'
'Rarely Occuring', 'vfScikaH', 'vfScikarASiH', 'dravaH', 'komalANga', 'nadyABraH'
' Frequently Occuring', 'tulA', 'tulArASiH', 'tiryagdik', 'kftantram', 'yoniH'
'Rarely Occuring', 'karkaH', 'karkawaH', 'saBAkAraH', 'dezwram', 'mandAruH'
'Rarely Occuring', 'vfzaBarASiH', 'vfzaBaH', 'acalaH', 'upanagaram', 'duSSIla'
'Rarely Occuring', 'mezaH', 'mezarASiH', 'plavaNgaH', 'kadA', 'lohitA'
'Not occuring', 'satyApita', 'pramARita', 'patnI', 'tIkzRakaRwakaH', 'Ayurvedika'
'Rarely Occuring', 'gajaSAlA', 'hastiSAlA', 'utsAhavat', 'niHsvAdu', 'brahmasUtram'
'Rarely Occuring', 'agraH', 'SiraH', 'sUryapatraH', 'ativiSvAsin', 'vizu'
' Frequently Occuring', 'veRuH', 'vaMSaH', 'AhvAnayukta', 'keSAntaH', 'nOkUpakaH'
'Not occuring', 'palAvaH', 'baqiSaH', 'atiSayoktiH', 'svasA', 'yUTam'
'Rarely Occuring', 'sTAnAntare', 'anyatra', 'tIkzRa', 'pucCam', 'parAs'
'Not occuring', 'utTitiH', 'utTAnam', 'virala', 'BAraharaH', 'svAmyam'
'Rarely Occuring', 'tatvam', 'mUlavastU', 'vratI', 'kUwam', 'car'
'Not occuring', 'maDyamakozwakam', 'maDyamakozwakaH', 'mayaH', 'bOdDavihAraH', 'parva'
'Rarely Occuring', 'vanaspati', 'UtakaH', 'nallamaRiH', 'asti', 'Cubukam'
'Rarely Occuring', 'suzira', 'vAdyam', 'dehalI', 'kiMkartavyavimUQa़', 'jYAnamaya'
'Not occuring', 'laGuveRuH', 'laGuvaMSaH', 'nAgaramustA', 'pratyAdeSaH', 'uccAraRIya'
'Not occuring', 'nAsikaveRuH', 'nAsikavaMSaH', 'grEvam', 'miTyAjYAnam', 'pAtram'
' Frequently Occuring', 'vAdyam', 'vAditram', 'maDuH', 'kzurakam', 'yAjYikaH'
'Rarely Occuring', 'mApakaH', 'mApikA', 'brahmalokaH', 'aSaktatA', 'avakASaH'
'Not occuring', 'GanavAdyam', 'tAlavAdyam', 'caRqavAtaH', 'sunDAparvataH', 'mfgAvin'
'Not occuring', 'tantuvAdyam', 'tantrIvAdyam', 'jAgarA', 'krIqA', 'aKAtam'
'Rarely Occuring', 'mfdaNgaH', 'murajaH', 'maYjuzA', 'keSaH', 'SAkaSrezWa'
'Not occuring', 'AhituRqikavAdyam', 'alAbuvAdyam', 'ahrI', 'nizpratiBAna', 'saNgam'
'Not occuring', 'SAraNgI', 'sAraNgI', 'cAmpADipaH', 'vEraSoDakaH', 'jilhApradeSaH'
' Frequently Occuring', 'vIRA', 'GozavatI', 'BujA', 'yuvakaH', 'yAdavaH'
' Frequently Occuring', 'gomuKaH', 'ganDatUryam', 'manIlA', 'ma', 'samuddizwa'
'Not occuring', 'kabAbaH', 'kabAbAnnam', 'smi', 'inqiyana', 'vfttaPalam'
'Rarely Occuring', 'QakkA', 'pawaH', 'sopAnaSreRiH', 'riktakaH', 'AtAH'
'Rarely Occuring', 'mecakaH', 'pippalaH', 'mAMsapeSI', 'tarasam', 'hInANga'
'Rarely Occuring', 'stanAgram', 'stanamuKam', 'mahaH', 'samUQaH', 'niDA'
' Frequently Occuring', 'sTUla', 'pIvara', 'anuyAyI', 'vIrut', 'mandamandam'
'Not occuring', 'cAwuka', 'vAcAwa', 'hastidantaH', 'avadAta', 'sUtravApaH'
'Rarely Occuring', 'jalavyAlaH', 'kucikaH', 'padaniyuktiH', 'vinodada', 'vadanAsavaH'
'Not occuring', 'duzwaSvA', 'alarkaH', 'gajavadanaH', 'vArttA', 'anujYaptiH'
' Frequently Occuring', 'dugDam', 'kzIram', 'asaMvfta', 'smeraH', 'dolAyamAnaH'
'Not occuring', 'ambukaRaH', 'udabinduH', 'Askandanam', 'tulAyazwi', 'dOrbalya'
'Not occuring', 'maDyakAlaH', 'kAlAntaram', 'amoGA', 'kaYcukaH', 'tIrTacaryA'
'Not occuring', 'svatantratAdinam', 'svADInatAdinam', 'cInaH', 'vistfta', 'Kila'
'Rarely Occuring', 'pizwakaH', 'pUpaH', 'BaginIkA', 'AtmatApatram', 'paTyA'
'Rarely Occuring', 'asAmarTyam', 'aSaktiH', 'PAlgunI', 'niraBra', 'prajval'
' Frequently Occuring', 'sAmarTyam', 'balam', 'guRyaH', 'tApasaH', 'Penala'
' Frequently Occuring', 'sTira', 'gatihIna', 'nind', 'lipsA', 'haraRam'
'Not occuring', 'aBizyanda', 'aBisyanda', 'apApa', 'kuzIdI', 'samarpay'
'Not occuring', 'pUpaH', 'apUpaH', 'tIkzRaDAraH', 'mAntrikaH', 'anityatvam'
'Not occuring', 'agiyArImandiram', 'pArasImandiram', 'grahaRIya', 'samBedaH', 'turagapriyaH'
'Rarely Occuring', 'bOdDamandiram', 'stUpaH', 'preraya', 'BAgyaleKaH', 'ehaH'
' Frequently Occuring', 'garBagfham', 'devakakzaH', 'duzprakfti', 'jIrRam', 'nirISvaravAdI'
'Not occuring', 'guJiyAH', 'goJiyAH', 'vawaraH', 'upapIqita', 'yaTAtaTyam'
'Rarely Occuring', 'budDamUrtiH', 'budDapratimA', 'prasaNgaH', 'karRagUTam', 'nOkAM'
'Not occuring', 'maYcaH', 'maYcakaH', 'tamojyotiH', 'avIkzaRam', 'mUlatattvam'
'Not occuring', 'rasAvalam', 'rasAvaram', 'aDyakzaH', 'vivAha', 'grahaRI'
'Not occuring', 'raNgamaYcaH', 'raNgasTalam', 'Satapatram', 'Atapta', 'viyati'
' Frequently Occuring', 'pucCam', 'pucCaH', 'nakzatram', 'vyakzaH', 'Apad'
' Frequently Occuring', 'pucCam', 'lANgUlam', 'anukUla', 'uttAraya', 'kElAsaH'
'Not occuring', 'miSratA', 'miTyatA', 'prAptaH', 'jalASayaH', 'icCA'
' Frequently Occuring', 'kalApaH', 'SiKaRqaH', 'atiBUz', 'cakAs', 'budDiH'
'Not occuring', 'KristaH', 'KrIzwaH', 'fte', 'vAtAtmajaH', 'asurya'
'Rarely Occuring', 'grEvam', 'grEveyam', 'icCaka', 'vanOkAH', 'avanicara'
' Frequently Occuring', 'bAhuH', 'BujA', 'vihita', 'sTirarAgA', 'udvij'
'Rarely Occuring', 'veSaH', 'vezaH', 'visarjanam', 'udDanam', 'apanI'
'Rarely Occuring', 'ISvarIya', 'divya', 'anASraya', 'vimocaya', 'sOparRam'
'Rarely Occuring', 'preraka', 'preraRAdAyaka', 'AkfzwiH', 'apa', 'mftaSaNkA'
'Rarely Occuring', 'prAntaH', 'upAntam', 'paridarSaya', 'avakIrRaH', 'atyADAnam'
' Frequently Occuring', 'pravartakaH', 'saMsTApakaH', 'supta', 'turagaH', 'jalaSuciH'
'Not occuring', 'karatAlam', 'hastatAlam', 'aparyAptam', 'bADA', 'saMvedanAhArin'
' Frequently Occuring', 'pradyumnaH', 'harisutaH', 'sTi', 'marakatam', 'SrotramUlam'
'Rarely Occuring', 'sarvANgam', 'pUrRANgam', 'viviS', 'SIGragAmin', 'nagaram'
' Frequently Occuring', 'bAhya', 'SArIrika', 'meWA', 'nizkaRwaka', 'draviqaH'
'Not occuring', 'karamUlam', 'prakozWaH', 'maDyaH', 'inwarasarvisija', 'lattAprahAraH'
'Rarely Occuring', 'kaPoRiH', 'kaPaRiH', 'dvArabanDanI', 'icCAnusAram', 'kalaSiH'
' Frequently Occuring', 'aNgAraH', 'alAtam', 'ayogyatA', 'avapAtaya', 'kOSikaH'
'Rarely Occuring', 'ulkA', 'KolkA', 'ayanavfttam', 'BAgaH', 'vima'
'Rarely Occuring', 'ArtanAdaH', 'ArtAravaH', 'saNGawwaya', 'kowam', 'jAlamArgeRa'
'Rarely Occuring', 'prapatitam', 'sKalita', 'tantrAMSaH', 'viroDI', 'avyaktaH'
' Frequently Occuring', 'mAnuza', 'mAnuzika', 'sUryatejaH', 'nAsikavaMSI', 'dantavEdyaH'
'Not occuring', 'visTApita', 'sTAnacyuta', 'dIrGadaRqI', 'SalB', 'prIRanam'
'Rarely Occuring', 'miTyAvAdI', 'mfzAvAdI', 'niraBra', 'dakziRA', 'BaraRI'
' Frequently Occuring', 'DvajaH', 'patAkA', 'aDyAruh', 'mahABavanam', 'amarA'
' Frequently Occuring', 'aprApya', 'aprApta', 'valkalam', 'sanDiH', 'sahAyaH'
'Rarely Occuring', 'jEnasADuH', 'jEnamuniH', 'saMci', 'gokzurakaRwaH', 'sattA'
'Rarely Occuring', 'satyavAdinI', 'satyaBAziRI', 'BftakaH', 'lakzmItAlaH', 'hayaH'
'Not occuring', 'aspazwataH', 'saMdigDataH', 'SastrajIvI', 'anukampA', 'sita'
' Frequently Occuring', 'spazwam', 'prakawam', 'veRiyukta', 'pAlInagarI', 'hastAdi'
'Not occuring', 'asaByatA', 'aSizwatA', 'upararikozWaH', 'jaraRA', 'aDolambaH'
'Not occuring', 'svArTapara', 'svArTabudDi', 'sAkalyena', 'karkawaH', 'avamAnita'
'Not occuring', 'upanAyikA', 'sahanAyikA', 'prekzakaH', 'veSyAvfttiH', 'SatapadI'
'Not occuring', 'KalanAyikA', 'kulawA', 'gaRanA', 'aBikroSaya', 'dakziRAmUrtiH'
'Rarely Occuring', 'upanAyaka', 'sahanAyaka', 'yA', 'koSaH', 'udGawwita'
'Not occuring', 'ajanana', 'koSikA', 'astraDArI', 'AyoDaya', 'kftavivAhaH'
'Not occuring', 'nIrakta', 'raktahIna', 'Catrapati', 'samBAz', 'riktIkf'
'Not occuring', 'komalANga', 'tanu', 'mahAdvIpaH', 'prakAmam', 'udaramBariH'
'Not occuring', 'nirdaya', 'nizWura', 'kzaRaGawI', 'lubDa', 'vyapanI'
'Not occuring', 'tyAjya', 'tyajanIya', 'velA', 'SAsanam', 'KananakArI'
'Rarely Occuring', 'ramya', 'ramaRIya', 'ahijihvA', 'tAmrikeya', 'cirapuzpaH'
'Not occuring', 'Anandin', 'sAnandaH', 'Srutavit', 'Sri', 'pezaya'
'Not occuring', 'asvIkfta', 'asammata', 'sIkaraH', 'vAsaH', 'nindya'
'Not occuring', 'BrURIya', 'koSikA', 'gajamuktA', 'arhaH', 'vaktram'
'Not occuring', 'jananakoSikA', 'jananikA', 'ucCid', 'anunIta', 'CowI'
'Not occuring', 'yugmakakoSikA', 'yugmakIkoSikA', 'kzetram', 'manaHkalpita', 'saNkula'
'Rarely Occuring', 'svIkfta', 'anujYapta', 'aYc', 'nAvAjaH', 'bfMhaRam'
